,Product Name,Price,Brand,Categories,Product Sold,Stock,Rating,5 Start,4 Start,3 Start,2 Start,1 Start,Total Rating,No of Comments,Image and Video,Parent Category
7907,"Áo Croptop Cổ Tròn Vạt Chéo, Áo Thun Ôm Tay Ngắn, Áo Body Chất Thun Gân Dày Dặn",45500.0,Ulzzang,Thời Trang Nữ/Áo/Áo thun,3200,9571,4.8,877,62,25,7,9,980,677,555,Thời Trang Nữ
7908,Quần tây lưng cao nút bọc,99000.0,Ulzzang,Thời Trang Nữ/Quần/Quần dài,1900,3074,4.7,553,50,22,9,13,647,409,296,Thời Trang Nữ
7909,QUẦN SHORT ÔM LƯNG CAO CHẤT UMI SIÊU ĐẸP,54500.0,Ulzzang,Thời Trang Nữ/Quần đùi/Quần đùi,4900,84273,4.9,1200,45,14,6,9,1300,679,537,Thời Trang Nữ
7910,Xiaozhainv Áo len tay dài cổ tròn họa tiết kẻ sọc phong cách Hàn Quốc đơn giản thời trang cho nữ,156500.0,XIAO ZHAI NV,Thời Trang Nữ/Áo len & Cardigan,3100,142230,4.8,838,71,30,12,11,962,592,511,Thời Trang Nữ
7911,Áo thun nam nữ local brand unisex Fearow SAIGONESE Tee/ Màu Trắng FW123,119000.0,FEAROW,Thời Trang Nữ/Áo/Áo thun,11300,3512,4.9,4800,165,35,13,14,5000,2800,2300,Thời Trang Nữ
7912,Áo cột dây hở lưng,27000.0,FEAROW,Thời Trang Nữ/Áo/Áo hai dây và ba lỗ,6000,1444,4.7,1200,121,63,17,26,1400,611,341,Thời Trang Nữ
7913,Áo Croptop Tay Ngắn Cổ Khoét U Hoạ Tiết In Chữ Colombia,59000.0,FEAROW,Thời Trang Nữ/Áo/Áo thun,1900,291,4.9,595,43,10,4,2,654,401,328,Thời Trang Nữ
7914,Chân Váy Jean Dáng Chữ A Siêu Hot,129500.0,FEAROW,Thời Trang Nữ/Chân váy,14000,142230,4.8,4300,177,89,57,67,4600,3400,3000,Thời Trang Nữ
7915,Quần ống rộng culottes xuông dài 100cm,79000.0,FEAROW,Thời Trang Nữ/Quần/Quần dài,83000,49616,0.0,0,0,0,0,0,30900,0,0,Thời Trang Nữ
7916,"Chân váy kaki y2k túi hộp form A (có lưng thấp, lưng cao, dáng ôm) ullzang hàn hottrend 2022",139900.0,FEAROW,Thời Trang Nữ/Chân váy,2700,3534,4.7,680,38,15,9,32,774,568,494,Thời Trang Nữ
7917,Chân váy rút dây 2 bên chân váy ngắn nữ body nhún hông ulzzang MIVOSA CV01,38000.0,Ulzzang,Thời Trang Nữ/Đầm/Váy,7500,75854,4.8,2400,106,68,28,33,2600,1400,1100,Thời Trang Nữ
7918,[THUN ĐOÀN] Áo Thun ĐOÀN Thanh Niên (LOGO THÊU) | Nhạc Cụ Thành Công,71250.0,Ulzzang,Thời Trang Nữ/Áo/Áo thun,4900,28888,4.9,926,29,13,3,9,980,487,383,Thời Trang Nữ
7919,Quần Nữ Ống Rộng Dáng Dài Chất Liệu Linen Mặc Thoáng Mát Thoải Mái,159000.0,Ulzzang,Thời Trang Nữ/Quần/Quần dài,2100,1251,4.8,415,39,16,6,3,479,245,163,Thời Trang Nữ
7920,"Minishirt, Chân Váy Nữ Cut Eo Chữ V, Xẻ Tà Chất Umi Hàn - Tharo Clothing [VAY000007]",89500.0,Ulzzang,Thời Trang Nữ/Chân váy,3900,142230,4.9,1100,38,23,10,7,1200,714,619,Thời Trang Nữ
7921,ÁO KHOÁC BLAZER 2 LỚP QUẢNG CHÂU MÀU ĐEN KIỂU DÁNG ULZZANG HÀN QUỐC (Ảnh thật/ video),155000.0,Ulzzang,"Thời Trang Nữ/Áo khoác, Áo choàng & Vest/Áo blazer",3500,93,0.0,0,0,0,0,0,1600,0,0,Thời Trang Nữ
7922,Váy Ruby by Écouter V01,390000.0,Ulzzang,Thời Trang Nữ/Đầm/Váy,2,49,5.0,1,0,0,0,0,1,1,1,Thời Trang Nữ
7923,Váy Đầm Ôm Body Tay Ngắn Thắt Nơ Lưng Thời Trang Nữ,250000.0,Ulzzang,Thời Trang Nữ/Đầm/Váy,4,96,5.0,2,0,0,0,0,2,2,0,Thời Trang Nữ
7924,VÁY LÓT VÁY THUN HAI DÂY ĐẦM LÓT,62500.0,Ulzzang,Thời Trang Nữ/Đầm/Váy,8100,198,4.9,2200,98,36,9,5,2300,1200,807,Thời Trang Nữ
7925,Áo thun nam nữ local brand unisex Fearow Paint Brush Tee / Đen FW118,125000.0,FEAROW,Thời Trang Nữ/Áo/Áo thun,11500,2453,4.9,4800,165,27,6,8,5100,2900,2400,Thời Trang Nữ
7926,"(Sẵn)  Quần Shin - Cậu Bé Bút Chì, Quần Dài Dáng Suông Rộng Thoải Mái Hoạ Tiết Hoạt Hình G415",105000.0,FEAROW,Thời Trang Nữ/Quần/Quần dài,898,294,4.9,226,12,3,0,2,243,184,174,Thời Trang Nữ
7927,"Váy thiết kế , bánh bèo, cho các nàng , đi chơi , đi tiệc , phong cách nữ tính , nhẹ nhàng bay bổng cao cấp AMODA VN003",395000.0,FEAROW,Thời Trang Nữ/Chân váy,3000,13,4.9,1000,26,11,3,4,1100,772,693,Thời Trang Nữ
7928,Chân váy nữ dáng dài chữ a xếp ly 76v11 by germe,180000.0,Germe,Thời Trang Nữ/Chân váy,394,71,4.9,114,4,2,1,0,121,92,77,Thời Trang Nữ
7929,Quần jean nữ ống đứng/Quần bò cạp cao gấu tua màu đen - xanh đậm - xanh nhạt siêu hack dáng dễ mix đồ,117000.0,Gấu,Thời Trang Nữ/Quần jeans,1300,2947,4.8,403,30,17,6,7,463,272,213,Thời Trang Nữ
7930,"Áo thun nam nữ form rộng EIGHTEEN mixshopz, áo phông unisex tay lỡ basic siêu mát hottend mùa hè",33000.0,Gấu,Thời Trang Nữ/Áo/Áo thun,3300,70645,3.8,12,0,1,1,4,18,11,8,Thời Trang Nữ
7931,Áo phông nam nữ IN chữ SEX MONNEY DRUG HOT Nhất 2022,190000.0,Gấu,Thời Trang Nữ/Áo/Áo thun,42,249,5.0,11,0,0,0,0,11,7,2,Thời Trang Nữ
7932,"Áo thun MVS in tràn tay cao cấp, CHÍNH HÃNG (tặng kèm sticker)",390000.0,Gấu,Thời Trang Nữ/Áo/Áo thun,780,125,5.0,238,2,2,0,1,243,103,80,Thời Trang Nữ
7933,Quần ống loe Choobe lưng cạp cao 2 cúc baggy vải nữ dài suông loe culottes màu đen nâu,199000.0,Choobe,Thời Trang Nữ/Quần/Quần dài,11400,397,4.9,4000,118,30,7,3,4200,2900,2400,Thời Trang Nữ
7934,Áo len lót lông,158000.0,Choobe,Thời Trang Nữ/Áo len & Cardigan,7,9,5.0,2,0,0,0,0,2,0,0,Thời Trang Nữ
7935,"Áo phông nam nữ unisex form rộng Traviss milanpink, áo thun tay lỡ chất mềm mịn siêu cool",33000.0,Choobe,Thời Trang Nữ/Áo/Áo thun,3300,268909,4.6,10,1,0,0,1,12,9,8,Thời Trang Nữ
7936,"[Rẻ vô địch] áo sơ mi tay lỡ dáng rộng unisex , ao sơ mi tay lỡ freesize 3870kg",27000.0,Choobe,Thời Trang Nữ/Áo/Áo sơ mi,2300,4202,4.7,707,89,37,16,21,870,537,330,Thời Trang Nữ
7937,"Áo Thun Tee Thêu Tên, Form Oversize , thời trang Unisex , Hoạ tiết theo yêu cầu",165000.0,Choobe,Thời Trang Nữ/Áo/Áo thun,1300,11069,4.9,382,22,12,3,1,420,313,271,Thời Trang Nữ
7938,ÁO SƠMI TAY NGẮN 2 TÚI,33000.0,Choobe,Thời Trang Nữ/Áo/Áo sơ mi,7000,1331,0.0,0,0,0,0,0,1800,0,0,Thời Trang Nữ
7939,"Quần Short Thun DREW, ESSENTIAL - Street Style Nam, Nữ - Đùi Thể Thao, Gym - Trắng, Đen, Xám - Quần:",78100.0,Choobe,Thời Trang Nữ/Quần đùi/Quần đùi,1300,26143,4.9,197,11,3,1,1,213,75,51,Thời Trang Nữ
7940,Váy Sơ Mi Khoá Kéo Cổ Đức Đũi Nhật Siêu Nữ Tính (Có Bigsize) 188,121000.0,Choobe,Thời Trang Nữ/Đầm/Váy,10100,229166,4.8,2200,93,39,26,44,2400,608,501,Thời Trang Nữ
7941,Áo thun phông logo tay nam nữ PINK tay lỡ form rộng SANJATI Unisex,73000.0,Choobe,Thời Trang Nữ/Áo/Áo thun,5900,142230,4.9,2000,123,38,8,7,2200,970,691,Thời Trang Nữ
7942,Quần Đùi Nữ 25 Mẫu Ảnh Thật Short Ngủ Ống Rộng Mặc Nhà Hoạt Hình Cute,31450.0,Choobe,Thời Trang Nữ/Quần đùi/Quần đùi,14200,1146,4.8,1900,98,46,22,19,2100,1300,1100,Thời Trang Nữ
7943,Áo Sơmi nữ tiểu thư tay bồng NEW Lấy số lượng SMB02,95000.0,Choobe,Thời Trang Nữ/Áo/Áo sơ mi,5300,202,4.9,1700,117,38,10,11,1900,1200,959,Thời Trang Nữ
7944,Áo Thun Trơn Ulzzang Nữ Cổ Khoét 🦋 Áo Dài Tay Nữ Chất Tổ Ong Dáng Suông Nhiều Màu 🦋,55000.0,Ulzzang,Thời Trang Nữ/Áo/Áo thun,21900,9427,4.9,7800,453,190,44,59,8600,5900,5100,Thời Trang Nữ
7945,Quần Da Nam Gonzbrandvn Form Rộng Chất Da PU Cao Cấp Không Bong Chóc Baggy Da Pants Leather Gonz,240000.0,BAGGY,Thời Trang Nữ/Quần/Quần dài,7900,3,0.0,0,0,0,0,0,3000,0,0,Thời Trang Nữ
7946,"Quần Kaki trơn, Quần Baggy Nam Nữ jean Ống Suông Rộng Trẻ Trung Năng Động | Tdshopnt - Q12",139000.0,BAGGY,Thời Trang Nữ/Quần/Quần dài,13700,18625,4.9,2800,133,44,13,12,3000,1700,1400,Thời Trang Nữ
7947,Chân Váy Da Bóng Cạp Cao.Hàng Quảng Châu,157750.0,BAGGY,Thời Trang Nữ/Chân váy,1300,48,0.0,0,0,0,0,0,376,0,0,Thời Trang Nữ
7948,Chân Váy Ngắn Dáng Chữ A Chất Kaki Đủ Màu Siêu Hot,112000.0,BAGGY,Thời Trang Nữ/Chân váy,3600,142230,4.8,762,45,19,7,11,844,473,398,Thời Trang Nữ
7949,"Áo thun Tay Lỡ "" ĐÃ CÓ BỒ - CHƯA CÓ BỒ "" Áo Phông Cotton Nam Nữ Unisex Oversize Form Rộng",60000.0,BAGGY,Thời Trang Nữ/Áo/Áo thun,2500,38890,4.8,541,49,18,4,6,618,321,178,Thời Trang Nữ
7950,Áo thun unisex nữ tay lỡ form rộng in hình chữ CaMa Store M261,32950.0,M2,Thời Trang Nữ/Áo/Áo thun,6900,5710,0.0,0,0,0,0,0,2900,0,0,Thời Trang Nữ
7951,quần short Tacta,140000.0,M2,Thời Trang Nữ/Quần đùi/Quần đùi,2000,182,0.0,0,0,0,0,0,541,0,0,Thời Trang Nữ
7952,"[Có size từ 28kg__85kg] quần short nam nữ dáng lửng - quần lửng nữ, vải cotton. Q02",58500.0,M2,Thời Trang Nữ/Quần đùi/Quần đùi,16100,11733,4.8,4200,292,147,47,49,4800,2800,2300,Thời Trang Nữ
7953,"[HÀNG LOẠI 1 CÓ SẴN] Váy / Đầm Lolita Casual OP Nhật Bản - Tặng Cài Nơ Gấu ✨ váy đầm công chúa,dự tiệc, tiểu thư",202500.0,Gấu,Thời Trang Nữ/Đầm/Váy,594,785,4.9,243,9,2,1,2,257,175,125,Thời Trang Nữ
7954,Quần Jeans lưng cao ống đứng loe nhẹ form Hàn màu xanh đậm,250000.0,Gấu,Thời Trang Nữ/Quần jeans,2900,329,0.0,0,0,0,0,0,831,0,0,Thời Trang Nữ
7955,Quần đùi nữ cạp cao short nữ chất liệu vải tuyết mưa bigsize 40 - 75kg ( S03),81000.0,Gấu,Thời Trang Nữ/Quần đùi/Quần đùi,11900,50442,4.9,3700,150,77,22,25,3900,2400,2000,Thời Trang Nữ
7956,Áo thun tay lỡ form rộng - phông nam nữ cotton oversize - T shirt essentials - 2N Unisex,79000.0,Gấu,Thời Trang Nữ/Áo/Áo thun,9400,3626,4.9,3500,195,47,16,23,3800,1900,1200,Thời Trang Nữ
7957,"Áo thun nam nữ unisex Anime 6 mắt nemstyle, áo phông form rộng cổ tròn hottrend",33000.0,Gấu,Thời Trang Nữ/Áo/Áo thun,3300,305246,5.0,12,0,0,0,0,12,9,8,Thời Trang Nữ
7958,QUẦN SHORT KAKI BIGSIZE 60-100KG ( BÈO BÉO BIGSIZE ),109000.0,Gấu,Thời Trang Nữ/Quần đùi/Quần đùi,892,149,4.8,198,13,4,3,3,221,99,77,Thời Trang Nữ
7959,QUẦN LOE 1 CÚC NHIỀU MÀU SIÊU HACK DÁNG,77000.0,Gấu,Thời Trang Nữ/Quần/Quần dài,20200,379051,4.9,5700,246,101,29,63,6200,4100,3400,Thời Trang Nữ
7960,Đồ lam đi chùa cao cấp Sj17 Đính Đây Ngọc May Mắn Cao Cấp( HÀNG MỚI VỀ),179000.0,Gấu,Thời Trang Nữ/Bộ/Đồ lẻ,1000,11997563,4.7,258,11,13,3,13,298,162,120,Thời Trang Nữ
7961,[ Ảnh thật ] Áo trễ vai tay bồng hoa chìm siêu xinh - Áo trễ vai tiểu thư chun ngực hoa nổi dáng xòe,135000.0,Gấu,Thời Trang Nữ/Áo/Áo sơ mi,3200,687,4.9,1000,42,11,3,4,1100,767,688,Thời Trang Nữ
7962,Baggy Jeans Loan Màu Rách Nhiều,99000.0,BAGGY,Thời Trang Nữ/Quần jeans,993,237,4.7,269,40,10,6,3,328,161,69,Thời Trang Nữ
7963,Áo Sơ Mi Croptop tay phồng xinh xắn cho nữ,101000.0,BAGGY,Thời Trang Nữ/Áo/Áo sơ mi,6400,48,4.9,2600,75,18,5,3,2700,2000,1800,Thời Trang Nữ
7964,"Áo phông 3158,áo thun tay lỡ from rộng chất cottong in hình chữ EDDIEBAUER",75000.0,BAGGY,Thời Trang Nữ/Áo/Áo thun,2800,53921,0.0,0,0,0,0,0,731,0,0,Thời Trang Nữ
7965,"Áo thun nam nữ unisex Now ranshopm, áo phông form rộng cổ tròn hottrend",33000.0,BAGGY,Thời Trang Nữ/Áo/Áo thun,4000,225636,4.1,10,2,0,0,3,15,13,9,Thời Trang Nữ
7966,"Quần ống loe cạp cao chất thun tăm phối ren, quần nữ legging ôm ống loe tôn dáng màu đen đủ size - Tirahouse",85000.0,BAGGY,Thời Trang Nữ/Quần/Quần dài,1800,3329,4.7,505,24,23,12,17,581,354,258,Thời Trang Nữ
7967,Lovito Áo len trơn có nút L21LT091 (Kaki),146000.0,Lovito,Thời Trang Nữ/Áo len & Cardigan,8200,142230,4.9,2600,112,30,6,7,2800,1900,1700,Thời Trang Nữ
7968,"Quần Sooc nhung phồng bigsize, ảnh thật 100%, nhung dày dặn quần có tag chữ, ,có lót trong, có bigsize",95000.0,Lovito,Thời Trang Nữ/Quần đùi/Quần đùi,712,24,0.0,0,0,0,0,0,239,0,0,Thời Trang Nữ
7969,ÁO SƠ MI UNISEX FORM ÂU RAGE OF THE SEA (ROTS) BASIC SIGNATURE,99999.0,Lovito,Thời Trang Nữ/Áo/Áo sơ mi,6200,9369,4.9,2300,75,22,12,5,2400,1400,1200,Thời Trang Nữ
7970,"ÁO SƠ MI NỮ GU PURATO HIỀN HỒ NGẮN TAY CÓ TÚI HOTTREND MÀU TRẮNG, XANH NHẠT, XANH BẠC HÀ sơ mi trắng nữ",105000.0,Lovito,Thời Trang Nữ/Áo/Áo sơ mi,15500,186355,4.9,4500,133,41,20,22,4700,2900,2300,Thời Trang Nữ
7971,"[Bigsize] Quần jean ống rộng phong cách ulzzang, da dạng phối màu trắng đen xanh kem cho mọi kiểu phối đồ",142500.0,Ulzzang,Thời Trang Nữ/Quần/Quần dài,11800,401,4.9,4800,225,100,27,29,5200,3500,3000,Thời Trang Nữ
7972,Áo Đoàn Thanh niên Việt Nam Form chuẩn loại I,92500.0,Ulzzang,Thời Trang Nữ/Áo/Áo sơ mi,4800,16070,4.8,1100,72,22,11,11,1200,781,667,Thời Trang Nữ
7973,Đầm Hai Dây Hoa Cổ Đổ/ Áo Cardigan Mỏng HT37 HaLuu Store Phong Cách Hàn Quốc Phù Hợp Cho Nữ,159000.0,Ulzzang,Thời Trang Nữ/Đầm/Váy,4300,486,4.9,1200,51,24,2,5,1200,876,768,Thời Trang Nữ
7974,Xiaozhainv Áo Dệt Kim Tay Ngắn Cổ Tròn Kẻ Sọc Thời Trang Hàn Quốc,90000.0,XIAO ZHAI NV,Thời Trang Nữ/Áo/Áo thun,8600,193,4.9,2500,153,47,15,16,2700,1700,1500,Thời Trang Nữ
7975,"[SẴN M] Váy yếm Jeans dáng dài chữ A phong cách ulzzang | Osaa Daily (ảnh thật shop chụp) [Size S, L ORDER]",161500.0,Ulzzang,Thời Trang Nữ/Chân váy,5200,151,5.0,1500,29,6,0,1,1500,1100,1000,Thời Trang Nữ
7976,"Áo thun tay lỡ nam nữ, áo phông unisex from rộng chất cottong dày đẹp in hình 983",33000.0,Ulzzang,Thời Trang Nữ/Áo/Áo thun,61,9939,4.7,6,0,1,0,0,7,7,7,Thời Trang Nữ
7977,Quần ống rộng thun tăm dáng dài dây rút vải mát cạp chun kiểu Quần culottes ống suông len tăm thun gân mềm thể thao nhà,69000.0,Ulzzang,Thời Trang Nữ/Quần/Quần dài,3300,1438561,4.8,622,38,16,9,12,697,277,221,Thời Trang Nữ
7978,Quần short nữ ống rộng lưng cao đẹp cạp chun sau Q053 Quần ống rổng lửng nữ,48000.0,Ulzzang,Thời Trang Nữ/Quần đùi/Quần đùi,38100,30721,4.9,8500,381,129,34,31,9100,5500,4700,Thời Trang Nữ
7979,ÁO KIỂU TRỄ VAI XINH ĐẸP TAY BỒNG BỐNG BÔNG B19,45000.0,Ulzzang,Thời Trang Nữ/Áo/Áo sơ mi,21800,187118,4.9,6500,336,136,42,73,7100,3800,3000,Thời Trang Nữ
7980,"Áo thun nam nữ unisex tay lỡ Gấu Xám ,Pokemonz áo phông form rộng cổ tròn chất cotton siêu chất",66000.0,Gấu,Thời Trang Nữ/Áo/Áo thun,4000,258282,5.0,8,0,0,0,0,8,7,7,Thời Trang Nữ
7981,"[Có size từ 20 kg__100 kg] áo thun tay lỡ form rộng,áo phông nữ siêu dễ thương AP006",52450.0,Gấu,Thời Trang Nữ/Áo/Áo thun,1200,5240,4.6,278,25,21,8,7,339,120,73,Thời Trang Nữ
7982,Quần Tacta Phồng Ống Rộng Cạp Chun Nhiều Màu,65000.0,Gấu,Thời Trang Nữ/Quần đùi/Quần đùi,2900,1245,4.9,683,18,7,3,5,716,459,407,Thời Trang Nữ
7983,"Áo phông nam nữ form rộng freesize Snoop Dog paradiseau, áo thun tay lỡ đẹp",33000.0,Gấu,Thời Trang Nữ/Áo/Áo thun,3300,258001,4.6,22,0,0,2,1,25,12,10,Thời Trang Nữ
7984,Áo NEON BLAZER by RUBIES,600000.0,Gấu,"Thời Trang Nữ/Áo khoác, Áo choàng & Vest/Áo blazer",747,52,0.0,0,0,0,0,0,228,0,0,Thời Trang Nữ
7985,"Quần tây baggy đi học,Set quần tây áo trắng học sinh M060",97000.0,BAGGY,Thời Trang Nữ/Quần/Quần dài,3100,21235,4.6,823,132,58,26,24,1100,610,331,Thời Trang Nữ
7986,Quần thể thao ống rộng nữ viền kẻ 3 sọc trắng có dây rút gấu chất vải Umi - Quần jogger ống rộng nữ mặc đi học thể dục,73000.0,Gấu,Thời Trang Nữ/Quần/Quần dài,6500,19297,0.0,0,0,0,0,0,2400,0,0,Thời Trang Nữ
7987,Quần Jean Nữ Phối Chỉ Nổi Ống Suông Rộng Lưng Cao Chất Bò Phong Cách Ulzzang Hàn Quốc 308,117000.0,Ulzzang,Thời Trang Nữ/Quần jeans,1900,4559,4.8,632,54,15,6,11,718,351,275,Thời Trang Nữ
7988,Áo thun tay lỡ form rộng - phông nam nữ cotton oversize - T shirt The Band - 2N Unisex,71000.0,Ulzzang,Thời Trang Nữ/Áo/Áo thun,17700,2320,4.9,6300,316,91,26,23,6800,3500,2600,Thời Trang Nữ
7989,Quần culottes ống rộng suông dài chất dày cao cấp lưng cao cài nút Sun pant hình thật,180500.0,Ulzzang,Thời Trang Nữ/Quần/Quần dài,17600,142230,0.0,0,0,0,0,0,6900,0,0,Thời Trang Nữ
7990,[HÀNG THIẾT KẾ CAO CẤP] Đầm Hai Dây Xòe Tôn Dáng Đi Tiệc Sang Trọng Màu Đen Form Dài,189000.0,Ulzzang,Thời Trang Nữ/Đầm/Váy,7500,47,5.0,2800,54,4,1,1,2900,2100,1700,Thời Trang Nữ
7991,(Tủ Quần Áo) Váy Tutu Công Chúa Tutu Hở Lưng Thiết Kế Thần Tiên Thời Trang Mùa Hè Pháp Dành Cho Nữ (Có Tách Lẻ).váy trắng.đầm trắng nữ.váy kiểu pháp,228000.0,Ulzzang,Thời Trang Nữ/Đầm/Váy,1200,2638,4.9,434,19,2,1,1,457,321,273,Thời Trang Nữ
7992,Đầm dự tiệc trễ vai phối bèo sang trọng Nila Dress,175000.0,Ulzzang,Thời Trang Nữ/Đầm/Váy,3200,8223,4.9,935,53,14,4,9,1000,681,542,Thời Trang Nữ
7993,Chân váy xếp ly Tennis dáng ngắn xoè đẹp nhất ngành (ảnh và video thật),84000.0,Ulzzang,Thời Trang Nữ/Chân váy,94500,356590,4.9,16600,538,179,56,69,17400,11900,10500,Thời Trang Nữ
7994,CARINA. Sơ mi đi học oversize có túi in chữ lưng dáng Ulangzz,38800.0,Ulzzang,Thời Trang Nữ/Áo/Áo sơ mi,2100,2209,0.0,0,0,0,0,0,810,0,0,Thời Trang Nữ
7995,Áo Croptop Ôm Body Nữ Cổ Tròn Tay Ngắn Họa Tiết In Chữ WEEKEEP Rất Cá Tính A5309,47000.0,Ulzzang,Thời Trang Nữ/Áo/Áo thun,9500,155,4.9,3000,101,49,8,9,3100,1600,1400,Thời Trang Nữ
7996,"Áo sơ mi nữ form rộng tay dài mầu nâu, trắng, đen, kem, chất lụa đẹp không nhăn, áo somi form rộng nữ đẹp basic, unisex",129000.0,Ulzzang,Thời Trang Nữ/Áo/Áo sơ mi,17000,6819,4.9,6100,278,143,40,37,6600,4800,4300,Thời Trang Nữ
7997,Sét áo đỏ in gấu + quần kaki TH6,51950.0,Gấu,Thời Trang Nữ/Bộ/Đồ lẻ,3900,24535,4.6,1100,192,88,28,34,1400,760,387,Thời Trang Nữ
7998,Quần tây nữ lưng cao đi học làm công sở 3 nút cài màu Đen Kem dáng quần baggy nữ cạp cao công sở vải dày mềm co giãn nhẹ,73000.0,BAGGY,Thời Trang Nữ/Quần/Quần dài,2400,27500,4.7,383,41,18,9,7,458,176,117,Thời Trang Nữ
7999,Váy sơ mi logo khoét nơ lưng HS6,75000.0,BAGGY,Thời Trang Nữ/Đầm/Váy,3000,2058,4.8,1000,107,34,8,8,1200,755,565,Thời Trang Nữ
8000,Áo Thun Tay Dài Cổ Tròn Fom Ôm Dáng Dài Chất Thun Mịn Mát Co Giản_Ảnh Thật,35000.0,BAGGY,Thời Trang Nữ/Áo/Áo thun,11000,19794,4.9,2100,111,46,9,21,2300,1200,923,Thời Trang Nữ
8001,"Áo Ba Lỗ Croptop Nữ Ôm Body Mùa Hè Năng Động Trẻ Trung, Áo Thun Croptop Ba Lỗ Nữ",23000.0,BAGGY,Thời Trang Nữ/Áo/Áo hai dây và ba lỗ,3300,683,4.9,1000,39,20,7,8,1100,447,360,Thời Trang Nữ
8002,Áo Bra Nữ Thun 2 Dây Quây Tăm Dáng Dài Có Mút Ngực 1880,39250.0,BAGGY,Thời Trang Nữ/Áo/Áo hai dây và ba lỗ,3100,35397,0.0,0,0,0,0,0,546,0,0,Thời Trang Nữ
8003,Quần jeans ống đứng xẻ ống phù hợp 4 mùa,169000.0,BAGGY,Thời Trang Nữ/Quần jeans,2400,1223,0.0,0,0,0,0,0,913,0,0,Thời Trang Nữ
8004,Quần ống rộng chất tổ ong bo gấu chun chân dày dặn - Quần Jogger thể thao nỉ cạp chun dây rút Unisex phong cách Ulzzang,63000.0,Gấu,Thời Trang Nữ/Quần/Quần dài,3500,29106,0.0,0,0,0,0,0,721,0,0,Thời Trang Nữ
8005,Quần jean nữ ống đứng lưng cao co giãn ZR xuất,145000.0,Gấu,Thời Trang Nữ/Quần jeans,3900,41,0.0,0,0,0,0,0,1400,0,0,Thời Trang Nữ
8006,Áo Thun Nữ BODY Tay Dài Cổ Lọ Màu Trơn - Chất Borip Lụa Thoáng Mát Thấm Hút Mồ Hôi - Ảnh Thật,35000.0,Gấu,Thời Trang Nữ/Áo/Áo thun,22400,6363,0.0,0,0,0,0,0,5600,0,0,Thời Trang Nữ
8007,"Áo Trễ Vai Croptop Ngắn Tay Phồng PINKSTORE29, Phong Cách Bánh Bèo A5376",55000.0,Gấu,Thời Trang Nữ/Áo/Áo thun,4600,221,0.0,0,0,0,0,0,1500,0,0,Thời Trang Nữ
8008,"Đầm body nữ kéo khóa tay dài, Váy ôm body sexy cổ chữ V mặc đi chơi, dự tiệc siêu xinh, tôn dáng cực đỉnh, VAY017",77000.0,Gấu,Thời Trang Nữ/Đầm/Váy,5600,1028,0.0,0,0,0,0,0,1800,0,0,Thời Trang Nữ
8009,"Quần Baggy Kaki Nữ Dáng Dài Ống Suông Rộng Ulzzang Hai Màu Trắng Đen, Labibi",119000.0,Ulzzang,Thời Trang Nữ/Quần/Quần dài,15700,538,0.0,0,0,0,0,0,7700,0,0,Thời Trang Nữ
8010,Quần dài Lovito lưng cao màu trơn thời trang cho nữ L02067 (Màu đen),197000.0,Lovito,Thời Trang Nữ/Quần/Quần dài,89,3284,0.0,0,0,0,0,0,45,0,0,Thời Trang Nữ
8011,Quần jean denim tocjean ống đứng form rộng vừa xanh nhạt -8166,159000.0,Lovito,Thời Trang Nữ/Quần jeans,1300,731,0.0,0,0,0,0,0,415,0,0,Thời Trang Nữ
8012,Áo khoác cardigan lông thỏ dáng rộng hoạ tiết kim cương áo khoác len phong cách Hàn Quốc,185000.0,Lovito,Thời Trang Nữ/Áo len & Cardigan,22600,294,4.9,9600,524,135,31,54,10400,6100,5200,Thời Trang Nữ
8013,"Quần Baggy Nữ Lưng Cạp Siêu Cao, Quần Dài Nữ Cạp V Khóa Sau Lưng Đi Học Đi Làm Trẻ Trung Cá Tính 2 Màu Nâu Đen_mã M1889",78000.0,BAGGY,Thời Trang Nữ/Quần/Quần dài,3400,2808,4.8,904,60,32,9,12,1000,456,324,Thời Trang Nữ
8014,Áo Thun Nữ Dài Tay Croptop Trễ Vai Thun Mềm Mại Cao Cấp Trễ Vai Thời Trang Sugal TOP NU 0028,59000.0,BAGGY,Thời Trang Nữ/Áo/Áo thun,4600,5015,0.0,0,0,0,0,0,1200,0,0,Thời Trang Nữ
8015,Áo thun tay ngắn dáng rộng in họa tiết thời trang mùa hè trẻ trung cho nữ,91000.0,BAGGY,Thời Trang Nữ/Áo/Áo thun,7000,142230,0.0,0,0,0,0,0,2900,0,0,Thời Trang Nữ
8016,"Quần ống suông rộng lưng cạp cao Qthouse , quần tây âu nữ vải culottes lưng thun co giãn",139000.0,BAGGY,Thời Trang Nữ/Quần/Quần dài,4700,13478,0.0,0,0,0,0,0,1400,0,0,Thời Trang Nữ
8017,Váy Sơ Mi LI EO LỆCH HÔNG 3 Màu BabyDoll Siêu Xinh (Đầm bigsize) (VA124),119000.0,BAGGY,Thời Trang Nữ/Đầm/Váy,12700,142230,0.0,0,0,0,0,0,3300,0,0,Thời Trang Nữ
8018,Áo sơ mi lụa Hàn mịn tay ngắn cổ vest,84000.0,BAGGY,Thời Trang Nữ/Áo/Áo sơ mi,13900,8217,4.9,3800,170,68,8,16,4100,2100,1600,Thời Trang Nữ
